   Time             I(L0)             VC                V0                d               
 1.125900000E-002  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334229E-001 
 1.126000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099485E-001 
 1.126100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920084E-001 
 1.126200000E-002  3.555897421E+001  2.222222220E-001  5.143688959E+001  2.225794530E-001 
 1.126300000E-002  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 1.126400000E-002  3.521225868E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 1.126500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 1.126600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 1.126700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 1.126800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 1.126900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 1.127000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 1.127100000E-002  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 1.127200000E-002  3.384094762E+001  2.222222220E-001  5.018826918E+001  2.227239470E-001 
 1.127300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633284E-001 
 1.127400000E-002  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069428E-001 
 1.127500000E-002  3.333549756E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 1.127600000E-002  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 1.127700000E-002  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626001E-001 
 1.127800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 1.127900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 1.128000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 1.128100000E-002  3.310152073E+001  2.222222220E-001  4.851527220E+001  2.232261317E-001 
 1.128200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 1.128300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 1.128400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 1.128500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 1.128600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 1.128700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 1.128800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 1.128900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045091E-001 
 1.129000000E-002  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 1.129100000E-002  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 1.129200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681044E-001 
 1.129300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005355E-001 
 1.129400000E-002  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 1.129500000E-002  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 1.129600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 1.129700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 1.129800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625933E-001 
 1.129900000E-002  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334229E-001 
 1.130000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099485E-001 
 1.130100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920084E-001 
 1.130200000E-002  3.555897421E+001  2.222222220E-001  5.143688959E+001  2.225794530E-001 
 1.130300000E-002  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 1.130400000E-002  3.521225868E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 1.130500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 1.130600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 1.130700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 1.130800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 1.130900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 1.131000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 1.131100000E-002  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 1.131200000E-002  3.384094762E+001  2.222222220E-001  5.018826918E+001  2.227239470E-001 
 1.131300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633284E-001 
 1.131400000E-002  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069428E-001 
 1.131500000E-002  3.333549756E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 1.131600000E-002  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 1.131700000E-002  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626001E-001 
 1.131800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 1.131900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 1.132000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 1.132100000E-002  3.310152073E+001  2.222222220E-001  4.851527220E+001  2.232261317E-001 
 1.132200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 1.132300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 1.132400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 1.132500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 1.132600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 1.132700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 1.132800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 1.132900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045091E-001 
 1.133000000E-002  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 1.133100000E-002  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 1.133200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681044E-001 
 1.133300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005355E-001 
 1.133400000E-002  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 1.133500000E-002  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 1.133600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 1.133700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 1.133800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625933E-001 
 1.133900000E-002  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334229E-001 
 1.134000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099485E-001 
 1.134100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920084E-001 
 1.134200000E-002  3.555897421E+001  2.222222220E-001  5.143688959E+001  2.225794530E-001 
 1.134300000E-002  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 1.134400000E-002  3.521225868E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 1.134500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 1.134600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 1.134700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 1.134800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 1.134900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 1.135000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 1.135100000E-002  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 1.135200000E-002  3.384094762E+001  2.222222220E-001  5.018826918E+001  2.227239470E-001 
 1.135300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633284E-001 
 1.135400000E-002  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069428E-001 
 1.135500000E-002  3.333549756E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 1.135600000E-002  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 1.135700000E-002  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626001E-001 
 1.135800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 1.135900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 1.136000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 1.136100000E-002  3.310152073E+001  2.222222220E-001  4.851527220E+001  2.232261317E-001 
 1.136200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 1.136300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 1.136400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 1.136500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 1.136600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 1.136700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 1.136800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 1.136900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045091E-001 
 1.137000000E-002  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 1.137100000E-002  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 1.137200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681044E-001 
 1.137300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005355E-001 
 1.137400000E-002  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 1.137500000E-002  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 1.137600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 1.137700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 1.137800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625933E-001 
 1.137900000E-002  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334229E-001 
 1.138000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099485E-001 
 1.138100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920084E-001 
 1.138200000E-002  3.555897421E+001  2.222222220E-001  5.143688959E+001  2.225794530E-001 
 1.138300000E-002  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 1.138400000E-002  3.521225868E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 1.138500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 1.138600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 1.138700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 1.138800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 1.138900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 1.139000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 1.139100000E-002  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 1.139200000E-002  3.384094762E+001  2.222222220E-001  5.018826918E+001  2.227239470E-001 
 1.139300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633284E-001 
 1.139400000E-002  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069428E-001 
 1.139500000E-002  3.333549756E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 1.139600000E-002  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 1.139700000E-002  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626001E-001 
 1.139800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 1.139900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 1.140000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 1.140100000E-002  3.310152073E+001  2.222222220E-001  4.851527220E+001  2.232261317E-001 
 1.140200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 1.140300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 1.140400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 1.140500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 1.140600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 1.140700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 1.140800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678438E-001 
 1.140900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045091E-001 
 1.141000000E-002  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 1.141100000E-002  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 1.141200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681044E-001 
 1.141300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005355E-001 
 1.141400000E-002  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 1.141500000E-002  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 1.141600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
 1.141700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976346E-001 
 1.141800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625933E-001 
 1.141900000E-002  3.608037437E+001  2.222222220E-001  5.152791429E+001  2.226334229E-001 
 1.142000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099485E-001 
 1.142100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920084E-001 
 1.142200000E-002  3.555897421E+001  2.222222220E-001  5.143688959E+001  2.225794530E-001 
 1.142300000E-002  3.538548822E+001  2.222222220E-001  5.136891615E+001  2.225721435E-001 
 1.142400000E-002  3.521225868E+001  2.222222220E-001  5.128492025E+001  2.225699515E-001 
 1.142500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727577E-001 
 1.142600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804513E-001 
 1.142700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929293E-001 
 1.142800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100958E-001 
 1.142900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318615E-001 
 1.143000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581430E-001 
 1.143100000E-002  3.401061881E+001  2.222222220E-001  5.035694123E+001  2.226888624E-001 
 1.143200000E-002  3.384094762E+001  2.222222220E-001  5.018826918E+001  2.227239470E-001 
 1.143300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633284E-001 
 1.143400000E-002  3.350336711E+001  2.222222220E-001  4.983197405E+001  2.228069428E-001 
 1.143500000E-002  3.333549756E+001  2.222222220E-001  4.964561106E+001  2.228547301E-001 
 1.143600000E-002  3.316826496E+001  2.222222220E-001  4.945452234E+001  2.229066336E-001 
 1.143700000E-002  3.300168442E+001  2.222222220E-001  4.925921139E+001  2.229626001E-001 
 1.143800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225795E-001 
 1.143900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865241E-001 
 1.144000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543891E-001 
 1.144100000E-002  3.310152073E+001  2.222222220E-001  4.851527220E+001  2.232261317E-001 
 1.144200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842787E-001 
 1.144300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233742E-001 
 1.144400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485395E-001 
 1.144500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551002E-001 
 1.144600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435426E-001 
 1.144700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143177E-001 
 1.144800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678437E-001 
 1.144900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045091E-001 
 1.145000000E-002  3.763327447E+001  2.222222220E-001  5.024006338E+001  2.231220055E-001 
 1.145100000E-002  3.746320132E+001  2.222222220E-001  5.054327275E+001  2.230429450E-001 
 1.145200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681044E-001 
 1.145300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005355E-001 
 1.145400000E-002  3.694795164E+001  2.222222220E-001  5.117691738E+001  2.228399551E-001 
 1.145500000E-002  3.677500524E+001  2.222222220E-001  5.130910035E+001  2.227861021E-001 
 1.145600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387359E-001 
